821,185,09:26:42
827,198,09:26:42
837,194,09:26:42
845,144,09:26:42
814,165,09:26:42
780,180,09:26:42
755,155,09:26:42
841,120,09:26:42
789,122,09:26:42
687,110,09:26:42
748,123,09:26:42
746,150,09:26:43
755,48,09:26:43
740,82,09:26:43
772,96,09:26:43
775,74,09:26:43
793,3,09:26:43
761,69,09:26:43
768,52,09:26:43
799,79,09:26:43
770,177,09:26:43
768,88,09:26:43
769,45,09:26:43
704,111,09:26:43
624,200,09:26:43
656,133,09:26:43
644,160,09:26:43
639,155,09:26:43
651,207,09:26:43
619,237,09:26:43
796,0,09:26:43
925,0,09:26:43
876,0,09:26:43
890,0,09:26:43
915,0,09:26:43
1002,0,09:26:43
1070,0,09:26:43
1096,0,09:26:43
1120,0,09:26:43
1104,0,09:26:43
1084,0,09:26:43
1106,0,09:26:44
1081,0,09:26:44
1129,0,09:26:44
1137,0,09:26:44
1158,0,09:26:44
1159,0,09:26:44
1183,0,09:26:44
1163,0,09:26:44
1122,0,09:26:44
1169,0,09:26:44
1157,0,09:26:44
1133,0,09:26:44
1131,0,09:26:44
1098,0,09:26:44
1166,0,09:26:44
1112,0,09:26:44
1189,0,09:26:44
1154,0,09:26:44
1118,0,09:26:44
1123,0,09:26:44
1185,0,09:26:44
1111,0,09:26:44
1146,0,09:26:44
1162,0,09:26:44
1149,0,09:26:44
1165,0,09:26:44
1202,0,09:26:44
1197,0,09:26:44
1156,0,09:26:44
1111,0,09:26:44
1158,0,09:26:45
1162,0,09:26:45
1140,0,09:26:45
1095,0,09:26:45
1137,0,09:26:45
1155,0,09:26:45
1023,21,09:26:45
770,398,09:26:45
729,513,09:26:45
662,549,09:26:45
847,354,09:26:45
1039,184,09:26:45
1127,69,09:26:45
1164,0,09:26:45
1157,0,09:26:45
1188,0,09:26:45
1166,0,09:26:45
1111,0,09:26:45
1166,0,09:26:45
1160,0,09:26:45
1124,0,09:26:45
1069,0,09:26:45
1167,0,09:26:45
1112,0,09:26:45
1111,0,09:26:45
1165,0,09:26:45
1212,0,09:26:45
1078,0,09:26:45
984,29,09:26:45
901,251,09:26:45
724,346,09:26:46
721,304,09:26:46
731,358,09:26:46
619,91,09:26:46
671,0,09:26:46
632,0,09:26:46
672,0,09:26:46
609,0,09:26:46
612,0,09:26:46
602,0,09:26:46
640,0,09:26:46
615,0,09:26:46
608,0,09:26:46
595,0,09:26:46
638,0,09:26:46
562,0,09:26:46
480,0,09:26:46
414,0,09:26:46
363,70,09:26:46
359,150,09:26:46
441,120,09:26:46
377,17,09:26:46
360,0,09:26:46
399,0,09:26:46
372,24,09:26:46
318,0,09:26:46
310,0,09:26:46
387,0,09:26:46
362,0,09:26:46
349,0,09:26:46
325,0,09:26:46
352,0,09:26:47
373,0,09:26:47
496,0,09:26:47
496,0,09:26:47
440,0,09:26:47
477,0,09:26:47
481,0,09:26:47
471,8,09:26:47
456,0,09:26:47
448,0,09:26:47
614,0,09:26:47
595,0,09:26:47
605,0,09:26:47
618,0,09:26:47
578,0,09:26:47
557,0,09:26:47
654,0,09:26:47
670,0,09:26:47
681,0,09:26:47
661,0,09:26:47
659,0,09:26:47
627,0,09:26:47
481,0,09:26:47
518,0,09:26:47
514,0,09:26:47
525,0,09:26:47
495,0,09:26:47
490,0,09:26:47
503,0,09:26:47
488,0,09:26:47
518,0,09:26:48
508,0,09:26:48
669,0,09:26:48
759,0,09:26:48
752,0,09:26:48
739,0,09:26:48
752,0,09:26:48
785,0,09:26:48
765,0,09:26:48
738,0,09:26:48
822,0,09:26:48
911,0,09:26:48
840,0,09:26:48
882,16,09:26:48
854,0,09:26:48
802,0,09:26:48
846,0,09:26:48
843,7,09:26:48
857,0,09:26:48
814,0,09:26:48
834,0,09:26:48
870,0,09:26:48
844,0,09:26:48
972,0,09:26:48
1037,0,09:26:48
997,0,09:26:48
1017,0,09:26:48
1017,25,09:26:48
