1186,692,10:28:01
1162,701,10:28:01
1191,684,10:28:01
1075,616,10:28:01
1035,560,10:28:01
1044,594,10:28:01
1116,565,10:28:01
1096,531,10:28:01
1058,550,10:28:01
1103,595,10:28:01
902,496,10:28:01
695,414,10:28:01
645,401,10:28:01
617,362,10:28:01
658,376,10:28:01
678,378,10:28:01
681,372,10:28:01
651,326,10:28:01
660,336,10:28:01
411,248,10:28:02
266,148,10:28:02
308,94,10:28:02
323,72,10:28:02
262,80,10:28:02
283,58,10:28:02
273,45,10:28:02
255,23,10:28:02
203,3,10:28:02
253,2,10:28:02
165,0,10:28:02
193,0,10:28:02
161,12,10:28:02
177,0,10:28:02
199,0,10:28:02
180,7,10:28:02
238,0,10:28:02
159,5,10:28:02
160,0,10:28:02
143,125,10:28:02
256,388,10:28:02
352,531,10:28:02
292,553,10:28:02
311,573,10:28:02
365,548,10:28:02
323,552,10:28:02
319,602,10:28:02
438,544,10:28:02
501,452,10:28:02
528,458,10:28:02
511,459,10:28:03
532,444,10:28:03
501,469,10:28:03
546,406,10:28:03
454,433,10:28:03
474,451,10:28:03
496,407,10:28:03
651,345,10:28:03
1009,109,10:28:03
1047,0,10:28:03
1111,0,10:28:03
1071,0,10:28:03
1118,0,10:28:03
1069,0,10:28:03
1063,0,10:28:03
1171,0,10:28:03
1139,0,10:28:03
1149,0,10:28:03
1163,0,10:28:03
1144,0,10:28:03
1192,0,10:28:03
1147,0,10:28:03
1197,0,10:28:03
1150,0,10:28:03
1178,0,10:28:03
1184,0,10:28:03
1126,0,10:28:03
1165,0,10:28:03
1157,0,10:28:03
1150,0,10:28:03
1185,0,10:28:03
1142,0,10:28:04
1139,0,10:28:04
1150,0,10:28:04
1146,0,10:28:04
1171,0,10:28:04
1197,0,10:28:04
1164,0,10:28:04
1184,0,10:28:04
1181,0,10:28:04
1155,0,10:28:04
1185,0,10:28:04
1196,0,10:28:04
1172,0,10:28:04
1186,0,10:28:04
1173,0,10:28:04
1186,0,10:28:04
1114,0,10:28:04
1182,0,10:28:04
1205,0,10:28:04
1149,0,10:28:04
1153,0,10:28:04
793,0,10:28:04
439,0,10:28:04
240,0,10:28:04
235,0,10:28:04
219,0,10:28:04
232,0,10:28:04
223,0,10:28:04
223,0,10:28:04
245,0,10:28:04
288,8,10:28:05
587,507,10:28:05
859,638,10:28:05
834,682,10:28:05
746,628,10:28:05
676,579,10:28:05
621,552,10:28:05
637,493,10:28:05
591,490,10:28:05
575,505,10:28:05
520,497,10:28:05
520,505,10:28:05
425,372,10:28:05
334,402,10:28:05
356,382,10:28:05
328,471,10:28:05
396,520,10:28:05
377,521,10:28:05
388,511,10:28:05
385,527,10:28:05
423,543,10:28:05
396,501,10:28:05
372,498,10:28:05
334,508,10:28:05
383,512,10:28:05
351,475,10:28:05
366,479,10:28:05
427,508,10:28:05
454,464,10:28:05
423,486,10:28:05
417,495,10:28:06
435,507,10:28:06
410,498,10:28:06
454,523,10:28:06
477,494,10:28:06
526,450,10:28:06
550,463,10:28:06
558,431,10:28:06
566,490,10:28:06
575,475,10:28:06
575,480,10:28:06
573,480,10:28:06
538,480,10:28:06
550,478,10:28:06
527,460,10:28:06
540,472,10:28:06
599,471,10:28:06
582,491,10:28:06
567,509,10:28:06
569,477,10:28:06
601,480,10:28:06
794,484,10:28:06
795,475,10:28:06
723,434,10:28:06
807,476,10:28:06
796,445,10:28:06
774,489,10:28:06
788,469,10:28:06
718,463,10:28:06
753,456,10:28:06
770,467,10:28:07
792,468,10:28:07
698,483,10:28:07
624,495,10:28:07
614,481,10:28:07
583,497,10:28:07
646,486,10:28:07
612,473,10:28:07
466,517,10:28:07
458,502,10:28:07
455,504,10:28:07
486,486,10:28:07
441,466,10:28:07
516,517,10:28:07
386,449,10:28:07
384,507,10:28:07
386,480,10:28:07
434,518,10:28:07
521,511,10:28:07
722,495,10:28:07
723,474,10:28:07
757,471,10:28:07
741,454,10:28:07
696,464,10:28:07
710,476,10:28:07
731,475,10:28:07
749,475,10:28:07
720,489,10:28:07
705,500,10:28:07
735,489,10:28:07
811,465,10:28:08
804,471,10:28:08
750,472,10:28:08
815,493,10:28:08
846,458,10:28:08
916,490,10:28:08
795,464,10:28:08
882,494,10:28:08
916,485,10:28:08
796,486,10:28:08
616,484,10:28:08
430,504,10:28:08
408,512,10:28:08
426,514,10:28:08
429,499,10:28:08
448,544,10:28:08
461,510,10:28:08
421,513,10:28:08
443,511,10:28:08
497,517,10:28:08
501,510,10:28:08
533,528,10:28:08
550,486,10:28:08
505,509,10:28:08
521,491,10:28:08
506,504,10:28:08
630,511,10:28:08
594,517,10:28:08
608,521,10:28:08
598,509,10:28:08
626,524,10:28:09
557,488,10:28:09
558,497,10:28:09
617,500,10:28:09
589,502,10:28:09
510,514,10:28:09
555,526,10:28:09
590,524,10:28:09
551,531,10:28:09
693,506,10:28:09
652,535,10:28:09
682,507,10:28:09
681,508,10:28:09
632,530,10:28:09
636,502,10:28:09
694,490,10:28:09
680,515,10:28:09
702,542,10:28:09
727,505,10:28:09
688,523,10:28:09
702,507,10:28:09
770,501,10:28:09
760,523,10:28:09
689,505,10:28:09
737,500,10:28:09
726,516,10:28:09
752,507,10:28:09
762,498,10:28:09
767,492,10:28:09
733,502,10:28:09
712,499,10:28:09
738,492,10:28:10
801,486,10:28:10
826,490,10:28:10
844,480,10:28:10
852,485,10:28:10
848,494,10:28:10
799,490,10:28:10
782,463,10:28:10
822,485,10:28:10
813,518,10:28:10
754,491,10:28:10
748,496,10:28:10
726,496,10:28:10
792,483,10:28:10
745,529,10:28:10
745,490,10:28:10
786,481,10:28:10
741,497,10:28:10
733,521,10:28:10
751,485,10:28:10
754,490,10:28:10
777,482,10:28:10
753,519,10:28:10
775,494,10:28:10
777,475,10:28:10
829,488,10:28:10
806,516,10:28:10
839,516,10:28:10
850,489,10:28:10
838,493,10:28:10
830,461,10:28:11
813,494,10:28:11
861,490,10:28:11
863,503,10:28:11
910,495,10:28:11
888,494,10:28:11
907,493,10:28:11
917,501,10:28:11
877,496,10:28:11
892,485,10:28:11
922,475,10:28:11
885,487,10:28:11
644,480,10:28:11
422,506,10:28:11
493,508,10:28:11
514,529,10:28:11
461,531,10:28:11
454,544,10:28:11
507,510,10:28:11
477,510,10:28:11
421,525,10:28:11
